Citing_DOI	Citing_Year	Cited_DOI	Cited_Year
10.1145/290593.290601	1998	10.1007/bfb0057024	1991
10.1145/290593.290601	1998	10.1007/3-540-57818-8_49	1994
10.1145/290593.290601	1998	10.1109/ride.1994.282846	1994
10.1145/290593.290601	1998	10.1007/bfb0053070	1996
10.1145/290593.290601	1998	10.1007/3-540-45910-3_4	1988
10.1145/333607.333614	1999	10.1145/309844.310075	1999
10.1145/333607.333614	1999	10.1145/1499949.1500034	1975
10.1145/333607.333614	1999	10.1145/237661.237713	1996
10.1145/333607.333614	1999	10.1145/96602.96604	1990
10.1145/333607.333614	1999	10.1007/978-1-4471-3818-1_2	1994
10.1145/333607.333614	1999	10.1109/2.121509	1992
10.1145/362084.362138	2000	10.1147/sj.263.0276	1987
10.1145/273244.273253	1998	10.1145/320455.320457	1976
10.1145/273244.273253	1998	10.1016/0306-4379(90)90032-k	1990
10.1145/273244.273253	1998	10.1145/16894.16861	1986
10.1145/273244.273253	1998	10.1007/3-540-57818-8_37	1994
10.1145/273244.273253	1998	10.1145/16894.16861	1986
10.1145/273244.273253	1998	10.1145/191839.191874	1994
10.1145/273244.273253	1998	10.1007/3-540-57818-8_61	1994
10.1145/273244.273253	1998	10.1145/582353.582400	1982
10.1145/273244.273253	1998	10.1109/icde.1996.492099	1996
10.1145/273244.273253	1998	10.1109/icde.1997.581755	1997
10.1145/273244.273253	1998	10.1007/bfb0014149	1996
10.1145/273244.273253	1998	10.1145/38713.38759	1987
10.1145/273244.273253	1998	10.1145/170035.170078	1993
10.1145/273244.273253	1998	10.1109/pdis.1994.331737	1994
10.1145/273244.273253	1998	10.1016/0306-4379(85)90028-6	1985
10.1145/273244.273253	1998	10.1109/69.243508	1993
10.1145/273244.273253	1998	10.1109/mc.1986.1663124	1986
10.1145/273244.273253	1998	10.1109/69.109109	1991
10.1145/273244.273253	1998	10.1145/253260.253276	1997
10.1145/273244.273253	1998	10.1145/318898.318900	1985
10.1145/273244.273253	1998	10.1109/tse.1982.235886	1982
10.1145/273244.273253	1998	10.1145/319702.319729	1982
10.1145/273244.273253	1998	10.1145/111197.111215	1991
10.1145/273244.273253	1998	10.1145/38713.38745	1987
10.1145/273244.273253	1998	10.1016/0306-4379(88)90014-2	1988
10.1145/273244.273253	1998	10.1145/500080.500091	1975
10.1145/273244.273253	1998	10.1145/22952.22955	1987
10.1145/273244.273253	1998	10.1145/223784.223848	1995
10.1145/309844.309849	1999	10.1007/bf00122124	1996
10.1145/309844.309849	1999	10.1109/adl.1998.670428	1998
10.1145/309844.309849	1999	10.1007/bf00122125	1996
10.1145/309844.309849	1999	10.1109/4236.643942	1997
10.1145/309844.309849	1999	10.1007/s007780050029	1996
10.1145/309844.309849	1999	10.1142/s0218843096000142	1996
10.1145/309844.309849	1999	10.1145/273244.273267	1998
10.1145/309844.309849	1999	10.1023/a:1008741824956	2000
10.1145/309844.309849	1999	10.1145/273035.273044	1998
10.1145/309844.309849	1999	10.1007/bf00962977	1994
10.1145/309844.309849	1999	10.1023/a:1008626109650	1999
10.1145/309844.309849	1999	10.1109/adl.1998.670427	1998
10.1145/333607.333613	1999	10.1145/101077.390003	1990
10.1145/333607.333613	1999	10.1145/304182.304250	1999
10.1145/273244.273255	1998	10.1145/242223.242295	1996
10.1145/273244.273255	1998	10.1109/2.366164	1995
10.1145/273244.273255	1998	10.1145/234889.234896	1996
10.1145/273244.273255	1998	10.1145/233269.233329	1996
10.1145/273244.273255	1998	10.1109/coopis.1996.555017	1996
10.1145/273244.273255	1998	10.1109/coopis.1997.613823	1997
10.1145/273244.273255	1998	10.1007/978-1-4471-3080-2_1	1995
10.1145/273244.273255	1998	10.1007/3-540-63516-5_17	1997
10.1145/273244.273255	1998	10.1007/978-1-4471-3225-7_3	1993
10.1145/273244.273255	1998	10.1109/32.385970	1995
10.1145/273244.273255	1998	10.1145/221270.221280	1995
10.1145/273244.273255	1998	10.1145/221270.221319	1995
10.1145/344788.344819	2000	10.1145/309844.310075	1999
10.1145/344788.344819	2000	10.1145/306101.306144	1998
10.1145/309844.310063	1999	10.1109/icde.1996.492099	1996
10.1145/309844.310063	1999	10.1145/233269.233333	1996
10.1145/309844.310063	1999	10.1109/2.121508	1992
10.1145/309844.310064	1999	10.1007/s007990050005	1997
10.1145/309844.310064	1999	10.1007/bfb0101001	1998
10.1145/309844.310064	1999	10.1145/253260.253403	1997
10.1145/309844.310064	1999	10.1145/276304.276341	1998
10.1145/309844.310064	1999	10.1145/331499.331502	1999
10.1145/309844.310064	1999	10.1007/bfb0101000	1998
10.1145/344788.344828	2000	10.1002/(sici)1097-4571(199709)48:9<810::aid-asi6>3.0.co;2-u	1997
10.1145/344788.344828	2000	10.1145/138859.138860	1992
10.1145/344788.344828	2000	10.1145/245108.245121	1997
10.1145/344788.344828	2000	10.1145/245108.245122	1997
10.1145/344788.344828	2000	10.1145/223904.223912	1995
10.1145/344788.344828	2000	10.3115/976909.979622	1997
10.1145/344788.344828	2000	10.1007/10704656_11	1998
10.1145/344788.344828	2000	10.1016/s0169-7552(98)00110-x	1998
10.1145/344788.344828	2000	10.1145/245108.245123	1997
10.1145/344788.344828	2000	10.1145/133160.133214	1992
10.1145/344788.344828	2000	10.1145/276675.276697	1998
10.1145/344788.344828	2000	10.1145/258549.258563	1997
10.1145/344788.344828	2000	10.1145/258525.258552	1997
10.1145/344788.344828	2000	10.1145/236156.236175	1996
10.1145/344788.344828	2000	10.1145/138859.138861	1992
10.1145/344788.344828	2000	10.1145/138859.138867	1992
10.1145/344788.344828	2000	10.1145/245108.245124	1997
10.1145/344788.344828	2000	10.1145/245108.245126	1997
10.1145/344788.344828	2000	10.1145/27636.27637	1987
10.1145/344788.344828	2000	10.1145/138859.138862	1992
10.1145/344788.344828	2000	10.1016/0169-7552(96)00051-7	1996
10.1145/344788.344828	2000	10.1016/s0169-7552(98)00040-3	1998
10.1145/344788.344828	2000	10.1007/978-1-4471-2099-5_28	1994
10.1145/344788.344828	2000	10.1145/245108.245125	1997
10.1145/333607.333608	1999	10.1145/271074.271089	1997
10.1145/333607.333608	1999	10.1145/96602.96604	1990
10.1145/344816.344864	1999	10.1145/306101.306144	1998
10.1145/344816.344864	1999	10.1145/245882.245907	1996
10.1145/344816.344860	1999	10.1023/a:1009777418785	1997
10.1145/290593.290605	1998	10.1145/276304.276381	1998
10.1145/290593.290605	1998	10.1007/3-540-62222-5_33	1997
10.1145/290593.290605	1998	10.1145/233269.233327	1996
10.1145/290593.290605	1998	10.1145/275487.275516	1998
10.1145/290593.290605	1998	10.1023/a:1008646115473	1998
10.1145/290593.290605	1998	10.1145/271074.271078	1997
10.1145/290593.290605	1998	10.1007/bf00122124	1996
10.1145/290593.290605	1998	10.1109/icde.1998.655754	1998
10.1145/290593.290605	1998	10.1016/s0169-7552(97)00043-3	1997
10.1145/290593.290605	1998	10.1007/bfb0101001	1998
10.1145/290593.290605	1998	10.1007/s007990050005	1997
10.1145/290593.290605	1998	10.1007/3-540-62222-5_50	1997
10.1145/290593.290605	1998	10.1145/263661.263676	1997
10.1145/290593.290605	1998	10.1016/s0169-7552(98)80047-0	1998
10.1145/290593.290605	1998	10.1145/67544.66932	1989
10.1145/290593.290605	1998	10.1007/3-540-62222-5_55	1997
10.1145/290593.290605	1998	10.1016/0169-7552(95)00098-5	1995
10.1145/290593.290605	1998	10.1145/233269.233368	1996
10.1145/290593.290605	1998	10.1007/10704656_10	1998
10.1145/290593.290605	1998	10.1145/290941.290972	1998
10.1145/290593.290605	1998	10.1007/10704656_2	1998
10.1145/290593.290605	1998	10.1145/233269.233329	1996
10.1145/290593.290605	1998	10.1016/s0169-7552(98)00110-x	1998
10.1145/290593.290605	1998	10.1007/bfb0055990	1998
10.1145/290593.290605	1998	10.1145/263661.263675	1997
10.1145/290593.290605	1998	10.1145/191839.191901	1994
10.1145/290593.290605	1998	10.1016/s0169-7552(98)00087-7	1998
10.1145/290593.290605	1998	10.1145/276304.276321	1998
10.1145/290593.290605	1998	10.1016/s0169-7552(98)00108-1	1998
10.1145/290593.290605	1998	10.1016/s0169-7552(97)00062-7	1997
10.1145/290593.290605	1998	10.1109/icde.1995.380392	1995
10.1145/290593.290605	1998	10.1145/74224.74247	1989
10.1145/290593.290605	1998	10.1145/298514.298591	1990
10.1145/290593.290605	1998	10.1145/38713.38749	1987
10.1145/290593.290605	1998	10.1145/276304.276323	1998
10.1145/290593.290605	1998	10.1145/267658.267666	1997
10.1145/290593.290605	1998	10.1016/s1389-1286(99)00020-1	1999
10.1145/290593.290605	1998	10.1145/263661.263674	1997
10.1145/290593.290605	1998	10.1145/331697.331719	1997
10.1145/290593.290605	1998	10.1145/176789.176797	1994
10.1145/290593.290605	1998	10.1145/276304.276341	1998
10.1145/290593.290605	1998	10.1145/262762.262763	1997
10.1145/290593.290605	1998	10.1145/275487.275503	1998
10.1145/290593.290605	1998	10.1142/s0218843096000166	1996
10.1145/290593.290605	1998	10.1145/191839.191872	1994
10.1145/290593.290605	1998	10.1145/320248.320252	1999
10.1145/290593.290605	1998	10.1109/hotos.1997.595189	1997
10.1145/290593.290605	1998	10.1109/coopis.1998.706180	1998
10.1145/290593.290605	1998	10.1007/10704656_4	1998
10.1145/290593.290605	1998	10.1145/65935.65939	1989
10.1145/290593.290605	1998	10.1145/48511.48514	1988
10.1145/290593.290605	1998	10.1145/253260.253395	1997
10.1145/290593.290605	1998	10.1007/3-540-63792-3_27	1997
10.1145/290593.290605	1998	10.1145/263661.263668	1997
10.1145/290593.290605	1998	10.1145/233269.233365	1996
10.1145/290593.290605	1998	10.1145/276304.276315	1998
10.1145/290593.290605	1998	10.1145/210332.210335	1995
10.1145/290593.290605	1998	10.1016/s0169-023x(98)00026-3	1998
10.1145/290593.290605	1998	10.1007/10704656_5	1998
10.1145/290593.290605	1998	10.1016/s0306-4379(98)00030-1	1998
10.1145/290593.290605	1998	10.1145/212433.220198	1995
10.1145/290593.290605	1998	10.1145/237661.237716	1996
10.1145/290593.290605	1998	10.1109/69.774099	1999
10.1145/290593.290605	1998	10.1109/adl.1998.670422	1998
10.1145/290593.290605	1998	10.1109/ride.1996.492238	1996
10.1145/290593.290605	1998	10.1145/263661.263677	1997
10.1145/290593.290605	1998	10.1007/s007990050004	1997
10.1145/290593.290605	1998	10.1007/bfb0100978	1998
10.1145/290593.290605	1998	10.1145/76902.76904	1989
10.1145/290593.290605	1998	10.1109/icde.1996.492200	1996
10.1145/290593.290605	1998	10.1109/icde.1993.344055	1993
10.1145/290593.290605	1998	10.1007/bfb0100979	1998
10.1145/290593.290605	1998	10.1145/276304.276331	1998
10.1145/290593.290605	1998	10.1109/icde.1998.655798	1998
10.1145/290593.290605	1998	10.1145/233269.233371	1996
10.1145/290593.290605	1998	10.1145/130868.130872	1992
10.1145/290593.290605	1998	10.1007/bfb0101000	1998
10.1145/290593.290605	1998	10.1007/3-540-60608-4_40	1995
10.1145/290593.290605	1998	10.1109/icde.1995.380386	1995
10.1145/290593.290605	1998	10.1016/0306-4379(94)90027-2	1994
10.1145/290593.290605	1998	10.1145/238386.238450	1996
10.1145/290593.290605	1998	10.1145/212433.220199	1995
10.1145/290593.290605	1998	10.1016/s0169-7552(97)00033-0	1997
10.1145/290593.290605	1998	10.1007/bfb0101002	1998
10.1145/290593.290605	1998	10.1109/69.729736	1998
10.1145/290593.290605	1998	10.1007/s007780050018	1996
10.1145/290593.290605	1998	10.1145/276304.276317	1998
10.1145/290593.290605	1998	10.1007/3-540-62222-5_34	1997
10.1145/290593.290605	1998	10.1007/978-1-4471-1525-0_25	1997
10.1145/290593.290605	1998	10.1145/170035.170150	1993
10.1145/290593.290605	1998	10.1145/223784.223867	1995
10.1145/290593.290605	1998	10.1007/bfb0100977	1998
10.1145/290593.290605	1998	10.1109/icde.1998.655767	1998
10.1145/273244.273273	1998	10.1145/248603.248616	1997
10.1145/273244.273273	1998	10.1109/pdis.1996.568665	1996
10.1145/273244.273273	1998	10.1109/icde.1996.492094	1996
10.1145/273244.273273	1998	10.1109/69.204089	1993
10.1145/273244.273273	1998	10.1109/69.506706	1996
10.1145/273244.273273	1998	10.1016/s0169-023x(97)00051-7	1998
10.1145/273244.273273	1998	10.1007/3-540-64383-4_13	1998
10.1145/273244.273273	1998	10.1109/ride.1997.583715	1997
10.1145/273244.273273	1998	10.1007/3-540-60159-7_4	1995
10.1145/273244.273273	1998	10.1007/bfb0014141	1996
10.1145/273244.273273	1998	10.1145/276304.276307	1998
10.1145/273244.273273	1998	10.1109/adl.1998.670376	1998
10.1145/273244.273273	1998	10.1145/233269.233324	1996
10.1145/273244.273273	1998	10.1145/253260.253288	1997
10.1145/333607.333612	1999	10.1609/aimag.v18i2.1293	1997
10.1145/333607.333612	1999	10.1145/170035.170092	1993
10.1145/333607.333612	1999	10.1145/267658.267744	1997
10.1145/333607.333612	1999	10.1145/138859.138861	1992
10.1145/333607.333612	1999	10.1109/icde.1998.655757	1998
10.1145/333607.333612	1999	10.1145/194313.194317	1994
10.1145/333607.333612	1999	10.1093/comjnl/40.7.401	1997
10.1145/333607.333612	1999	10.1145/159544.159617	1993
10.1145/273244.273257	1998	10.1145/170035.170072	1993
10.1145/273244.273257	1998	10.1145/223784.223813	1995
10.1145/273244.273257	1998	10.1145/233269.233311	1996
10.1145/309844.310075	1999	10.1145/245882.245907	1996
10.1145/344816.344843	1999	10.1145/223784.223785	1995
10.1145/333607.333611	1999	10.1145/233269.233369	1996
10.1145/333607.333611	1999	10.1109/mc.1986.1663034	1986
10.1145/333607.333611	1999	10.1109/icde.2000.839395	2000
10.1145/333607.333611	1999	10.1145/273244.273253	1998
10.1145/333607.333611	1999	10.1145/176567.176570	1994
10.1145/309844.310061	1999	10.1007/bf00122124	1996
10.1145/309844.310061	1999	10.1109/adl.1998.670428	1998
10.1145/309844.310061	1999	10.1145/4229.4233	1985
10.1145/309844.310061	1999	10.1145/45072.45073	1987
10.1145/309844.310061	1999	10.1109/coopis.1996.554995	1996
10.1145/309844.310061	1999	10.1145/191246.191309	1994
10.1145/309844.310061	1999	10.1109/coopis.1998.706179	1998
10.1145/309844.310061	1999	10.1007/bf00962627	1995
10.1145/309844.310061	1999	10.1145/102675.102676	1990
10.1145/309844.310061	1999	10.1109/coopis.1996.555013	1996
10.1145/309844.310061	1999	10.1109/coopis.1996.554952	1996
10.1145/309844.310061	1999	10.1007/bf00962977	1994
10.1145/309844.310061	1999	10.1109/icde.1996.492097	1996
10.1145/309844.310061	1999	10.1145/62061.62062	1988
10.1145/309844.310061	1999	10.1109/adl.1998.670427	1998
10.1145/309844.310061	1999	10.1145/96602.96604	1990
10.1145/309844.310061	1999	10.1109/2.121508	1992
10.1145/362084.362098	2000	10.1007/pl00021474	2000
10.1145/306101.306129	1998	10.1007/3-540-39757-4_26	1984
10.1145/306101.306129	1998	10.1145/224056.224077	1995
10.1145/306101.306129	1998	10.1007/3-540-48329-2_26	1993
10.1145/306101.306129	1998	10.1007/978-1-4757-0602-4_18	1982
10.1145/306101.306129	1998	10.1145/4372.4373	1985
10.1145/306101.306129	1998	10.1145/3812.3818	1985
10.1145/306101.306129	1998	10.1145/238721.238781	1996
10.1145/306101.306129	1998	10.1007/3-540-39568-7_34	1984
10.1145/333607.333610	1999	10.1145/170035.170078	1993
10.1145/333607.333610	1999	10.1145/191839.191904	1994
10.1145/333607.333610	1999	10.1145/233269.233342	1996
10.1145/309844.309852	1999	10.1080/136588197242301	1997
10.1145/309844.309852	1999	10.1007/s007780050029	1996
10.1145/309844.309852	1999	10.1145/141356.141359	1991
10.1145/309844.309852	1999	10.1145/141356.141366	1991
10.1145/344816.344820	1999	10.1007/3-540-48521-x_2	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_3	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_4	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_6	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_7	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_8	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_9	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_10	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_11	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_12	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_13	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_14	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_15	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_16	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_17	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_19	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_20	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_21	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_22	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_23	1999
10.1145/344816.344820	1999	10.1007/3-540-48521-x_24	1999
10.1145/309844.309878	1999	10.1007/s007780050029	1996
10.1145/309844.309878	1999	10.1007/bf00962977	1994
10.1145/309844.309878	1999	10.1023/a:1008626109650	1999
10.1145/309844.309878	1999	10.1016/0004-3702(86)90072-x	1986
10.1145/984480.984482	1981	10.1145/984471.984472	1981
10.1145/984480.984482	1981	10.1145/320263.320279	1978
10.1145/333607.333615	1999	10.1109/icde.1998.655754	1998
10.1145/333607.333615	1999	10.1145/288627.288662	1998
10.1145/333607.333615	1999	10.1145/253260.253294	1997
10.1145/333607.333615	1999	10.1145/233269.233329	1996
10.1145/333607.333615	1999	10.1109/ride.1995.378736	1995
10.1145/333607.333615	1999	10.1145/256163.256164	1997
10.1145/333607.333615	1999	10.1145/253260.253403	1997
10.1145/333607.333615	1999	10.1145/290593.290605	1998
10.1145/333607.333615	1999	10.1007/3-540-62591-7_39	1997
10.1145/333607.333615	1999	10.1023/a:1008641408566	1997
10.1145/333607.333615	1999	10.1007/s007990050004	1997
10.1145/333607.333615	1999	10.1109/icde.1995.380386	1995
10.1145/333607.333615	1999	10.1109/icdcs.1996.507993	1996
10.1145/333607.333615	1999	10.1007/978-3-642-60119-4_6	1999
10.1145/333607.333615	1999	10.1109/2.121508	1992
10.1145/333607.333609	1999	10.1016/s0304-3975(96)00259-9	1997
10.1145/333607.333609	1999	10.1109/icde.1998.655777	1998
10.1145/333607.333609	1999	10.1109/64.608197	1997
10.1145/333607.333609	1999	10.1006/jagm.1996.0057	1996
10.1145/333607.333609	1999	10.1007/s007780050028	1996
10.1145/333607.333609	1999	10.1007/3-540-63623-4_53	1997
10.1145/333607.333609	1999	10.1145/233269.233348	1996
10.1145/333607.333609	1999	10.1023/a:1018945131135	1998
10.1145/333607.333609	1999	10.1109/icde.1999.754947	1999
10.1145/333607.333609	1999	10.1007/bfb0017461	1997
10.1145/333607.333609	1999	10.1023/a:1009805532638	1999
10.1145/333607.333609	1999	10.1145/288692.288716	1998
10.1145/333607.333609	1999	10.1007/3-540-48309-8_7	1999
10.1145/333607.333609	1999	10.1109/ssdm.1998.688109	1998
10.1145/333607.333609	1999	10.1145/276304.276324	1998
10.1145/333607.333609	1999	10.1145/288692.288712	1998
10.1145/333607.333609	1999	10.1007/3-540-49257-7_14	1999
10.1145/333607.333609	1999	10.1007/3-540-64823-2_4	1997
10.1145/333607.333609	1999	10.1145/170035.170079	1993
10.1145/333607.333609	1999	10.1109/69.50910	1990
10.1145/333607.333609	1999	10.1007/3-540-61551-2_82	1996
10.1145/333607.333609	1999	10.1016/s0304-3975(96)00124-7	1997
10.1145/333607.333609	1999	10.1016/s0304-3975(96)00192-2	1997
10.1145/333607.333609	1999	10.1007/3-540-63307-3_82	1997
10.1145/333607.333609	1999	10.1016/s0306-4379(97)00029-x	1997
10.1145/333607.333609	1999	10.1006/jpdc.1998.1428	1998
10.1145/333607.333609	1999	10.1016/s0306-4379(97)00002-1	1997
10.1145/333607.333609	1999	10.1007/3-540-68530-8_5	1998
10.1145/333607.333609	1999	10.1016/s0020-0190(98)00077-5	1998
10.1145/333607.333609	1999	10.1007/3-540-63818-0_6	1996
10.1145/333607.333609	1999	10.1007/3-540-63890-3_32	1997
10.1145/333607.333609	1999	10.1145/288627.288675	1998
10.1145/333607.333609	1999	10.1109/icde.1999.754979	1999
10.1145/333607.333609	1999	10.1109/ssdm.1999.787639	1999
10.1145/333607.333609	1999	10.1145/258319.258330	1996
10.1145/333607.333609	1999	10.1007/3-540-62222-5_59	1997
10.1145/333607.333609	1999	10.1023/a:1009758427967	1997
10.1145/333607.333609	1999	10.1145/276304.276325	1998
10.1145/333607.333609	1999	10.1109/icde.1998.655818	1998
10.1145/333607.333609	1999	10.1007/3-540-48482-5_18	1999
10.1145/333607.333609	1999	10.1007/3-540-48344-6_12	1999
10.1145/333607.333609	1999	10.1109/69.50904	1990
10.1145/333607.333609	1999	10.1109/69.50912	1990
10.1145/333607.333609	1999	10.1109/ideas.1998.694347	1998
10.1145/333607.333609	1999	10.1023/a:1009801415799	1999
10.1145/333607.333609	1999	10.1145/273244.273258	1998
