Cited_DOI	Last_Cited_Year
10.1145/319732.319735	1999
10.1145/319732.319738	1999
10.1145/319732.319740	1999
10.1145/319732.319743	1998
10.1145/319732.319745	1998
10.1145/319732.319747	1999
10.1145/319732.319749	1997
10.1145/319732.319756	1999
10.1145/319757.319791	2001
10.1145/319758.319760	1989
10.1145/319758.319762	1995
10.1145/319758.319763	1997
10.1145/319758.319768	1993
10.1145/319758.319771	1984
10.1145/319758.319772	1996
10.1145/319758.319775	1999
10.1145/319758.319778	1995
10.1145/319806.319814	2000
10.1145/319806.319816	2000
10.1145/319830.319831	1999
10.1145/319830.319832	1993
10.1145/319830.319833	1995
10.1145/319830.319834	1994
10.1145/319830.319835	1995
10.1145/319830.319836	1993
10.1145/319830.319837	1998
10.1145/319838.319848	1996
10.1145/319838.319875	1993
10.1145/319950.319962	2000
10.1145/319950.320052	2000
10.1145/319983.319984	1988
10.1145/319983.319985	1999
10.1145/319983.319986	1998
10.1145/319983.319987	1996
10.1145/319983.319988	1993
10.1145/319989.319990	1985
10.1145/319989.319991	1999
10.1145/319989.319992	1996
10.1145/319989.319993	1988
10.1145/319989.319995	1990
10.1145/319996.319998	1999
10.1145/319996.319999	1998
10.1145/319996.320002	1987
10.1145/319996.320003	1985
10.1145/319996.320004	1989
10.1145/319996.320006	1989
10.1145/319996.320009	1999
10.1145/319996.320014	1995
10.1145/319996.320017	1988
10.1145/319996.320019	1990
10.1145/320064.320065	1998
10.1145/320064.320066	2001
10.1145/320064.320067	1988
10.1145/320064.320068	2000
10.1145/320064.320069	1996
10.1145/320064.320070	1994
10.1145/320071.320072	1995
10.1145/320071.320073	1993
10.1145/320071.320074	1997
10.1145/320071.320076	2000
10.1145/320071.320078	1997
10.1145/320071.320079	1997
10.1145/320071.320081	1987
10.1145/320083.320088	1998
10.1145/320083.320091	1999
10.1145/320083.320092	1999
10.1145/320083.320095	1990
10.1145/320083.320099	1998
10.1145/320083.320102	1989
10.1145/320107.320109	1999
10.1145/320107.320112	1999
10.1145/320107.320115	1999
10.1145/320107.320121	1991
10.1145/320107.320123	1978
10.1145/320107.320125	1999
10.1145/320128.320129	1996
10.1145/320128.320131	1996
10.1145/320128.320133	1996
10.1145/320128.320135	1984
10.1145/320128.320138	1997
10.1145/320134.320144	2000
10.1145/320134.320145	2000
10.1145/320141.320143	1987
10.1145/320141.320146	1999
10.1145/320141.320147	1994
10.1145/320141.320150	1999
10.1145/320141.320155	1984
10.1145/320141.320158	1998
10.1145/320241.320242	1992
10.1145/320241.320244	1989
10.1145/320241.320245	1999
10.1145/320241.320246	1982
10.1145/320241.320250	2000
10.1145/320248.320252	1998
10.1145/320248.320255	2000
10.1145/320251.320253	1997
10.1145/320251.320254	1983
10.1145/320251.320260	1998
10.1145/320263.320271	1993
10.1145/320263.320276	1997
10.1145/320263.320279	1988
10.1145/320263.320281	1985
10.1145/320263.320284	2000
10.1145/320263.320288	2011
10.1145/320289.320291	1996
10.1145/320289.320292	1992
10.1145/320289.320294	1985
10.1145/320289.320295	1992
10.1145/320289.320296	1995
10.1145/320384.320386	2002
10.1145/320384.320387	2002
10.1145/320434.320440	2009
10.1145/320434.320445	1979
10.1145/320434.320447	1998
10.1145/320434.320449	1995
10.1145/320434.320452	1986
10.1145/320435.320564	1995
10.1145/320435.320588	1994
10.1145/320455.320457	1998
10.1145/320455.320461	1987
10.1145/320455.320467	1998
10.1145/320455.320469	1989
10.1145/320473.320476	2000
10.1145/320473.320479	1999
10.1145/320473.320482	2011
10.1145/320473.320484	1997
10.1145/320473.320487	1992
10.1145/320493.320489	1999
10.1145/320493.320490	1984
10.1145/320493.320494	1993
10.1145/320493.320500	1979
10.1145/320493.320504	1995
10.1145/320521.320525	1996
10.1145/320521.320530	2000
10.1145/320521.320531	1994
10.1145/320521.320535	1989
10.1145/320521.320537	1995
10.1145/320521.320540	1995
10.1145/320544.320546	2009
10.1145/320544.320549	1998
10.1145/320544.320553	1987
10.1145/320544.320556	1984
10.1145/320557.320558	1988
10.1145/320557.320562	1995
10.1145/320557.320566	1996
10.1145/320557.320568	1996
10.1145/320557.320571	1996
10.1145/320557.320574	1990
10.1145/320576.320577	1980
10.1145/320576.320580	1999
10.1145/320576.320582	1982
10.1145/320576.320585	1991
10.1145/320610.320620	2001
10.1145/320610.320621	1989
10.1145/320610.320645	1994
10.1145/320610.320648	1994
10.1145/320613.320614	1991
10.1145/320613.320615	1999
10.1145/320613.320616	1992
10.1145/320613.320617	2000
10.1145/320613.320618	1991
10.1145/320613.320619	1997
10.1145/320831.320834	1975
10.1145/320954.320955	1976
10.1145/321008.321009	1996
10.1145/321033.321034	1994
10.1145/321033.321035	1990
10.1145/321062.321074	1982
10.1145/321105.321107	1994
10.1145/321105.321111	1993
10.1145/321119.321120	1996
10.1145/321138.321148	1978
10.1145/321160.321165	1978
10.1145/321186.321188	1998
10.1145/321239.321249	1995
10.1145/321250.321253	1996
10.1145/321250.321254	1993
10.1145/321281.321294	1994
10.1145/321296.321300	1988
10.1145/321296.321310	1979
10.1145/321312.321326	1997
10.1145/321341.321343	1997
10.1145/321341.321349	1975
10.1145/321356.321357	1984
10.1145/321356.321362	1999
10.1145/321356.321364	1991
10.1145/321406.321418	2002
10.1145/321439.321441	1997
10.1145/321439.321442	1975
10.1145/321479.321480	1984
10.1145/321479.321481	2000
10.1145/321479.321482	1989
10.1145/321479.321484	1975
10.1145/321479.321488	1992
10.1145/321495.321504	1992
10.1145/321510.321524	1995
10.1145/321541.321546	1988
10.1145/321541.321550	1975
10.1145/321556.321564	1996
10.1145/321574.321586	1991
10.1145/321592.321596	1979
10.1145/321592.321601	1979
10.1145/321607.321608	1978
10.1145/321607.321618	1984
10.1145/321623.321625	1997
10.1145/321623.321627	1977
10.1145/321623.321632	1993
10.1145/321662.321678	1984
10.1145/321679.321688	1994
10.1145/321707.321722	1982
10.1145/321724.321730	1995
10.1145/321738.321743	2000
10.1145/321738.321747	1987
10.1145/321752.321757	1999
10.1145/321765.321768	1992
10.1145/321765.321775	1993
10.1145/321765.321780	1990
10.1145/321784.321789	1975
10.1145/321784.321790	1993
10.1145/321784.321795	1982
10.1145/321796.321811	1997
10.1145/321812.321820	1981
10.1145/321850.321852	1995
10.1145/321850.321859	1995
10.1145/321850.321862	1994
10.1145/321864.321867	1979
10.1145/321864.321871	1975
10.1145/321864.321873	1998
10.1145/321879.321880	1994
10.1145/321879.321884	1989
10.1145/321879.321887	1996
10.1145/321906.321909	1998
10.1145/321906.321919	1996
10.1145/321921.321930	1989
10.1145/321921.321935	1979
10.1145/321921.321939	2002
10.1145/321941.321946	2000
10.1145/321941.321947	1995
10.1145/321941.321951	1983
10.1145/321941.321953	1995
10.1145/321941.321956	1989
10.1145/321958.321960	1995
10.1145/321978.321982	1987
10.1145/321978.321990	1993
10.1145/321978.321991	1998
10.1145/321992.321993	1992
10.1145/321992.321996	1996
10.1145/321992.321997	1979
10.1145/321992.322001	1982
10.1145/321992.322002	1989
10.1145/322017.322023	1989
10.1145/322017.322025	1978
10.1145/322033.322037	1995
10.1145/322033.322038	1988
10.1145/322033.322039	1985
10.1145/322033.322044	1994
10.1145/32204.32205	1998
10.1145/32204.32219	2000
10.1145/32204.32220	1999
10.1145/32204.32222	1999
10.1145/32204.42174	1989
10.1145/322047.322053	1983
10.1145/322047.322058	1997
10.1145/322047.322059	1995
10.1145/32206.32211	1990
10.1145/32206.32212	1999
10.1145/322063.322064	1988
10.1145/322063.322066	1978
10.1145/322063.322075	1992
10.1145/322077.322090	1983
10.1145/322092.322094	1993
10.1145/322092.322104	1987
10.1145/322108.322111	1984
10.1145/322108.322112	1981
10.1145/322108.322113	1989
10.1145/322108.322114	1994
10.1145/322108.322121	2012
10.1145/322123.322126	1997
10.1145/322123.322127	1999
10.1145/322123.322131	1988
10.1145/322123.322134	1991
10.1145/322139.322143	1994
10.1145/322139.322146	1979
10.1145/322154.322158	1997
10.1145/322154.322160	1993
10.1145/322154.322167	1987
10.1145/322169.322176	1999
10.1145/322186.322188	1992
10.1145/322186.322189	1988
10.1145/322186.322190	1993
10.1145/322186.322195	1991
10.1145/322186.322198	1994
10.1145/322203.322204	1987
10.1145/322217.322221	2001
10.1145/322217.322223	1999
10.1145/322217.322225	1986
10.1145/322217.322226	1995
10.1145/322217.322228	1994
10.1145/322217.322230	1995
10.1145/322234.322238	1999
10.1145/322234.322239	2000
10.1145/322234.322243	1999
10.1145/322234.322244	1999
10.1145/322248.322254	1992
10.1145/322248.322258	1995
10.1145/322261.322262	1992
10.1145/322261.322263	1993
10.1145/322261.322267	1994
10.1145/322261.322272	1990
10.1145/322261.322273	2002
10.1145/322261.322274	1997
10.1145/322276.322280	1992
10.1145/322276.322281	2001
10.1145/322276.322287	1994
10.1145/322290.322292	2000
10.1145/322290.322293	1996
10.1145/322290.322294	2001
10.1145/322290.322295	1995
10.1145/322290.322296	1992
10.1145/322290.322297	1989
10.1145/322290.322299	1989
10.1145/322290.322300	1985
10.1145/322290.322305	1988
10.1145/322307.322308	1990
10.1145/322307.322310	1993
10.1145/322307.322311	1999
10.1145/322307.322312	1996
10.1145/322307.322313	1994
10.1145/322307.322314	1987
10.1145/322326.322330	1999
10.1145/322326.322331	1997
10.1145/322326.322332	2001
10.1145/322326.322333	1996
10.1145/322326.322339	1997
10.1145/322326.322340	1997
10.1145/322344.322346	1997
10.1145/322344.322347	2000
10.1145/322344.322348	1989
10.1145/322344.322349	1989
10.1145/322344.322351	1986
10.1145/322344.322352	1981
10.1145/322358.322360	1986
10.1145/322358.322362	1990
10.1145/322358.322363	1999
10.1145/322358.322370	1994
10.1145/322374.322375	1988
10.1145/322374.322380	1993
10.1145/323596.323600	1993
10.1145/323596.323605	1987
10.1145/323596.323606	1995
10.1145/323596.323607	1989
10.1145/323596.323617	1987
10.1145/323596.323618	1992
10.1145/323647.323628	1987
10.1145/323647.323631	1993
10.1145/323647.323632	1987
10.1145/323647.323633	1994
10.1145/323647.323634	1998
10.1145/323647.323636	1996
10.1145/323647.323637	1998
10.1145/323647.323640	1992
10.1145/323647.323641	1989
10.1145/323647.323642	1993
10.1145/323647.323644	2001
10.1145/323647.323645	1993
10.1145/324133.324140	2000
10.1145/325164.325100	1992
10.1145/325164.325102	1997
10.1145/325164.325107	1994
10.1145/325164.325124	1994
10.1145/325164.325149	1994
10.1145/325164.325158	1998
10.1145/325405.325406	1988
10.1145/325405.325407	1993
10.1145/325405.325408	1998
10.1145/325405.325409	1993
10.1145/325405.325410	1990
10.1145/325405.325412	1998
10.1145/325405.325413	1997
10.1145/325405.325414	1992
10.1145/325405.325415	1993
10.1145/325405.325416	1989
10.1145/325405.325417	1988
10.1145/325405.325418	1987
10.1145/325405.325419	1995
10.1145/325405.325421	1987
10.1145/325405.325422	1986
10.1145/325405.325423	1998
10.1145/325405.325424	1994
10.1145/325405.325426	1986
10.1145/325405.325427	1995
10.1145/325405.325429	1992
10.1145/325405.325431	1999
10.1145/325405.325439	1996
10.1145/325405.325441	1994
10.1145/325405.325443	1999
10.1145/325405.325447	1990
10.1145/325405.325449	1989
10.1145/325405.325451	1993
10.1145/325405.325452	1994
10.1145/327070.327133	1987
10.1145/327070.327232	1986
10.1145/329.295	1996
10.1145/329.318578	2000
10.1145/329.318579	1999
10.1145/329.318580	1999
10.1145/329.331	1993
10.1145/329.332	1986
10.1145/329.354	1993
10.1145/330249.330250	2002
10.1145/330560.330672	1998
10.1145/330560.330692	2000
10.1145/330643.330647	2002
10.1145/331499.331502	1999
10.1145/331697.331719	2000
10.1145/331697.331724	1998
10.1145/3318.3319	1993
10.1145/3318.3320	1985
10.1145/331983.331992	2001
10.1145/333607.333610	2000
10.1145/333607.333614	2000
10.1145/33447.33448	1993
10.1145/33447.33449	1993
10.1145/335168.335171	2001
10.1145/335168.335172	2001
10.1145/335168.335173	2001
10.1145/335168.335174	2001
10.1145/335168.335207	2001
10.1145/335168.335208	2001
10.1145/335168.335213	2000
10.1145/335168.335214	2001
10.1145/335168.335215	2001
10.1145/335168.335217	2001
10.1145/335168.335218	2000
10.1145/335168.335219	2000
10.1145/335168.335220	2000
10.1145/335168.335224	2001
10.1145/335305.335334	2011
10.1145/336992.337000	2000
10.1145/336992.337008	2000
10.1145/336992.337015	2000
10.1145/342009.335372	2001
10.1145/342009.335388	2000
10.1145/342009.335390	2000
10.1145/342009.335391	2001
10.1145/342009.335393	2000
10.1145/342009.335395	2001
10.1145/342009.335405	2000
10.1145/342009.335409	2001
10.1145/342009.335413	2000
10.1145/342009.335427	2000
10.1145/342009.335437	2000
10.1145/342009.335496	2001
10.1145/343369.343376	2001
10.1145/343369.343386	2001
10.1145/344788.344794	2000
10.1145/344788.344815	2000
10.1145/344788.344822	2001
10.1145/345124.345159	2001
10.1145/345124.345161	2001
10.1145/345124.345162	2001
10.1145/345124.345167	2001
10.1145/345124.345171	2001
10.1145/345508.345579	2001
10.1145/345508.345612	2001
10.1145/347324.348031	2002
10.1145/347324.349121	2002
10.1145/347476.347477	2000
10.1145/348.318584	1992
10.1145/348.318586	2000
10.1145/348.318588	1993
10.1145/348.318589	1987
10.1145/348.318590	1997
10.1145/348.349	2000
10.1145/349299.349303	2002
10.1145/349299.349317	2002
10.1145/349299.349342	2002
10.1145/349299.349343	2002
10.1145/35037.35038	1993
10.1145/35037.35059	1998
10.1145/35037.35060	1998
10.1145/35037.42182	1990
10.1145/35037.42183	1997
10.1145/35037.42270	1998
10.1145/351240.351242	2001
10.1145/351397.351414	2002
10.1145/352871.352882	2000
10.1145/353171.353189	2002
10.1145/353171.353190	2002
10.1145/353171.353191	2002
10.1145/3532.315102	1992
10.1145/3532.3538	1994
10.1145/355602.361304	1981
10.1145/355602.361306	1992
10.1145/355604.361595	1990
10.1145/355606.361883	1997
10.1145/355609.362337	1993
10.1145/355611.362534	1979
10.1145/355616.364017	1989
10.1145/355616.364034	1985
10.1145/355620.361161	1988
10.1145/355620.361170	1977
10.1145/355620.361172	1989
10.1145/355656.355659	1996
10.1145/355694.355695	1989
10.1145/355744.355745	2001
10.1145/355744.355746	1983
10.1145/355744.355751	1990
10.1145/355769.355772	1990
10.1145/355769.355775	1989
10.1145/355826.355832	2001
10.1145/355921.355927	1999
10.1145/355972.355976	1995
10.1145/356540.356544	1976
10.1145/356546.356548	1976
10.1145/356546.356550	1978
10.1145/356561.356564	1984
10.1145/356571.356573	1979
10.1145/356586.356587	1987
10.1145/356586.356588	1992
10.1145/356593.356595	1976
10.1145/356603.356607	1990
10.1145/356612.356614	1980
10.1145/356616.356618	1982
10.1145/356622.356624	1983
10.1145/356625.356626	1984
10.1145/356625.356627	1984
10.1145/356628.356629	1994
10.1145/356631.356633	1989
10.1145/356631.356634	1979
10.1145/356643.356645	1991
10.1145/356654.356658	1984
10.1145/356662.356664	1984
10.1145/356662.356665	1989
10.1145/356662.356666	1989
10.1145/356662.356667	1989
10.1145/356662.356668	1982
10.1145/356674.356676	1987
10.1145/356678.356680	1981
10.1145/356678.356682	2011
10.1145/356683.356685	1983
10.1145/356683.356688	1983
10.1145/356698.356702	1998
10.1145/356707.356709	1985
10.1145/356707.356711	1979
10.1145/356715.356718	1987
10.1145/356725.356729	1988
10.1145/356725.356730	1994
10.1145/356733.356734	1984
10.1145/356733.356735	1989
10.1145/356733.356736	1987
10.1145/356733.356737	1987
10.1145/356733.356741	1987
10.1145/356770.356776	2000
10.1145/356770.356777	1990
10.1145/356778.356780	1989
10.1145/356778.356782	1995
10.1145/356789.356792	1985
10.1145/356789.356794	1998
10.1145/356789.356796	1996
10.1145/356789.356797	1998
10.1145/356802.356804	1984
10.1145/356802.356805	1986
10.1145/356810.356814	1996
10.1145/356810.356815	1984
10.1145/356810.356816	1997
10.1145/356827.356830	1998
10.1145/356827.356833	1996
10.1145/356835.356836	1985
10.1145/356835.356837	1994
10.1145/356835.356838	1985
10.1145/356842.356845	1997
10.1145/356842.356846	1999
10.1145/356842.356847	2000
10.1145/356850.356852	2011
10.1145/356850.356854	1998
10.1145/356859.356862	1984
10.1145/356869.356873	1989
10.1145/356876.356879	1996
10.1145/356876.356882	1995
10.1145/356876.356883	1998
10.1145/356887.356889	1986
10.1145/356887.356890	1986
10.1145/356887.356891	1986
10.1145/356887.356892	2000
10.1145/356893.356898	1997
10.1145/356901.356904	1999
10.1145/356909.356913	1988
10.1145/356914.356917	1990
10.1145/356914.356918	1992
10.1145/356924.356928	1999
10.1145/356924.356929	1998
10.1145/356924.356930	1999
10.1145/357062.357071	2002
10.1145/357073.357074	1987
10.1145/357073.357075	1984
10.1145/357073.357079	1989
10.1145/357073.357081	1987
10.1145/357084.357087	1992
10.1145/357084.357090	1993
10.1145/357103.357104	1993
10.1145/357103.357106	1984
10.1145/357103.357110	2012
10.1145/357103.357111	1999
10.1145/357133.357135	1989
10.1145/357146.357147	1995
10.1145/357153.357156	1999
10.1145/357162.357163	1997
10.1145/357162.357164	1987
10.1145/357162.357169	1996
10.1145/357162.357171	1987
10.1145/357172.357173	2002
10.1145/357172.357176	1993
10.1145/357172.357177	1998
10.1145/357172.357178	1985
10.1145/357195.357202	1992
10.1145/357233.357234	1990
10.1145/357233.357236	1989
10.1145/357233.357237	1996
10.1145/357323.357327	1984
10.1145/357337.357341	1997
10.1145/357353.357355	1997
10.1145/357360.357365	1999
10.1145/357369.357371	1996
